SaleID,price
200426,3579.5358325087514
200427,18242.066640011264
200428,1580.1026035280265
200429,5074.353115149991
200430,4457.079759727301
200431,2804.242626406553
200432,4338.89976625845
200433,16760.194866703245
200434,590.2081384643029
200435,5016.289565572024
200436,10234.256892015874
200437,829.9925986398152
200438,204.0317691395179
200439,1206.6134881862667
200440,1404.0170051772247
200441,838.5467668172341
200442,1520.7541120490562
200443,6707.361167911817
200444,1277.0828786810325
200445,3124.829078262683
200446,3868.056816099125
200447,7104.021746080913
200448,14455.17258744856
200449,1045.437566363975
200450,3052.739755614173
200451,1108.977714037356
200452,2795.1646379321483
200453,3451.9677217028425
200454,1964.1682205252773
200455,8417.915037954248
200456,1088.056882376756
200457,1258.1674627026873
200458,681.1777401772588
200459,4760.548437996476
200460,2933.9393334820193
200461,3704.656210222006
200462,6205.698131032107
200463,9403.96354271389
200464,1149.5701660101465
200465,8101.0867588390865
200466,2330.0472511537073
200467,2933.3459012107946
200468,2208.109357332438
200469,337.2260817338051
200470,9532.08542602722
200471,348.97630400301284
200472,8115.051433992187
200473,47817.73270419751
200474,1582.0233918632698
200475,3568.3633040662808
200476,11727.477867992446
200477,5162.70544674434
200478,5389.0757333997835
200479,1282.7038148652152
200480,6925.396576495953
200481,1859.080106953504
200482,1225.7512644645
200483,2668.779907119564
200484,2146.3630445540866
200485,4645.274062631172
200486,4978.9441718928765
200487,9544.61034898624
200488,1015.5084861504824
200489,5777.946035610404
200490,8412.833991938882
200491,8402.07564936162
200492,17945.688127666082
200493,132.5240355799436
200494,2607.4468676453193
200495,5496.528455830786
200496,387.08134299345164
200497,460.3802480426084
200498,17570.663720491415
200499,726.4022263402603
200500,5928.648252826229
200501,4112.422365002749
200502,1784.346038833567
200503,601.3311932052222
200504,2652.367766694797
200505,6211.432080379633
200506,245.6663772059229
200507,3865.2299596050975
200508,2031.1664243107111
200509,1532.5696728317284
200510,8570.691636247855
200511,9717.800457424226
200512,25920.69376563328
200513,15510.922653038171
200514,12577.753015553611
200515,587.7222726287806
200516,22240.485870766777
200517,8273.105813208942
200518,2485.9077929143486
200519,14255.785838164393
200520,1691.4341224788518
200521,23171.42530190221
200522,144.06777005539894
200523,3870.2987036361537
200524,9196.526195090919
200525,439.12201853294255
200526,263.7579538877186
200527,5286.636400691499
200528,3472.9558168692392
200529,616.3579498022679
200530,7037.0233696296
200531,15641.788381836675
200532,1989.22494503835
200533,20302.03582011721
200534,1234.8936478718924
200535,334.8519149162297
200536,1060.589809393906
200537,946.4516881645434
200538,3840.92274111812
200539,6878.3807416699865
200540,2657.0978168669776
200541,2738.5475460021726
200542,2561.038459674135
200543,4593.906926509493
200544,433.0365618557471
200545,3593.3599722556
200546,7185.153321490218
200547,4276.3150053973395
200548,3606.26350366678
200549,13967.132567029985
200550,10385.304688818229
200551,391.69096490578204
200552,11256.428753064742
200553,184.49767458567266
200554,12228.798824629725
200555,2754.085368153787
200556,3963.2410057485286
200557,12035.063420753046
200558,6636.766240986874
200559,1258.3508736648007
200560,2785.256647054004
200561,4338.678902403346
200562,19233.24486968705
200563,5928.179263707291
200564,9939.153351609755
200565,26118.148447798154
200566,8877.688621116678
200567,1908.5178834423828
200568,8530.60124705137
200569,273.6979974847028
200570,1538.853770583271
200571,3663.856680919082
200572,11302.403757086315
200573,16200.588392962607
200574,878.7695521003969
200575,1223.9731376448974
200576,968.4732022777666
200577,836.9617507641682
200578,21917.194475572647
200579,257.39991333720786
200580,5300.382241132111
200581,1602.4782039872748
200582,6057.992226507034
200583,1005.4887538401131
200584,18282.93381807471
200585,8278.21239811119
200586,4550.2692455708675
200587,1579.0285823557927
200588,4038.4372573641767
200589,2240.9159699258685
200590,188.06974598362495
200591,13061.517873339242
200592,3967.8105992773067
200593,9764.607005996728
200594,8990.619171074362
200595,536.8849806286635
200596,4814.279981397588
200597,27080.991256896687
200598,11696.12318974248
200599,3993.2394566579173
200600,7139.320378616444
200601,7264.330758294674
200602,9806.446759503073
200603,21373.882217389983
200604,10967.170275116987
200605,1334.4709499819842
200606,3750.2853635112724
200607,7423.650764187864
200608,8819.531734316559
200609,682.8114821962843
200610,7654.999365762768
200611,13137.526705268781
200612,9723.436888885968
200613,991.5261108239519
200614,614.2014482551242
200615,793.7474993311455
200616,2713.7449816664875
200617,1059.9808947406837
200618,6032.83108858477
200619,244.8534357207621
200620,2210.386489247914
200621,10528.147703392828
200622,4890.045437856572
200623,18180.394075234115
200624,1193.8390886468642
200625,965.0361807795089
200626,2496.573416184334
200627,7733.874627484664
200628,6419.131216312463
200629,7924.010973591031
200630,2179.0732527338278
200631,12817.401551501804
200632,1470.5061388421202
200633,4430.009413896052
200634,2266.86239685721
200635,5072.203182142016
200636,18803.59450853361
200637,17079.51518585927
200638,1535.6017028250592
200639,1893.076564342043
200640,1340.9173911700925
200641,2825.1167862218717
200642,940.8606269661797
200643,6694.758936680926
200644,22402.05682431398
200645,2493.3554114576596
200646,7460.847987985508
200647,9811.470602775644
200648,147.32245691682093
200649,6326.3908969679205
200650,5764.039049234321
200651,5293.088309311816
200652,566.8799485523812
200653,6240.071618736065
200654,2720.4706156587035
200655,14442.9498249813
200656,1425.916885505539
200657,4825.021290980255
200658,7928.968434736001
200659,3073.0743406899437
200660,6028.893510198364
200661,9228.703051296277
200662,2099.780689674563
200663,1574.866638974883
200664,1718.5813282206016
200665,5932.613167159415
200666,1625.432517917583
200667,12083.058866460815
200668,19439.7543029143
200669,1518.4358306683355
200670,8196.960220859517
200671,1251.5373610131826
200672,1093.6762201115916
200673,14302.324383249073
200674,5591.409060889043
200675,5536.753464484626
200676,5783.792402405676
200677,8789.77783564289
200678,1936.1259518533793
200679,1668.7574102971964
200680,5952.653247324023
200681,2765.339391616094
200682,3143.7843277582497
200683,58.70867928344818
200684,330.77647724198386
200685,1153.926197306789
200686,3251.898030981462
200687,3367.728531849348
200688,847.26483315918
200689,11582.834630021553
200690,1504.5016341922542
200691,2383.057630331624
200692,3649.852433849758
200693,6415.804784860647
200694,300.3709675602636
200695,312.8238277082279
200696,6259.727652929864
200697,3865.6420561562645
200698,29958.948042363045
200699,597.9487716707773
200700,1737.9200300495713
200701,6609.526906813103
200702,652.9604180455235
200703,7014.908815656638
200704,626.654503073194
200705,1053.488425118629
200706,3904.0614313142637
200707,1985.1582260721148
200708,684.5780878740894
200709,2634.7399977483547
200710,560.9276780039556
200711,5808.348741963422
200712,11097.857758846865
200713,9889.7835540647
200714,1937.555056065102
200715,31392.500369136294
200716,1690.8035553825214
200717,1371.9686493745432
200718,5346.632721523607
200719,3874.796188203486
200720,2691.341282965949
200721,1763.0878537304425
200722,2509.440828127208
200723,4316.831905293899
200724,815.1495575247698
200725,2780.354410932977
200726,296.06325063691486
200727,369.9666808626326
200728,3741.1412017081907
200729,4085.7748581765427
200730,1495.1871257080534
200731,4899.653677282759
200732,922.2864828579513
200733,6580.294192870854
200734,2177.6452689209955
200735,910.5539652968783
200736,15756.70020608645
200737,9286.873542487123
200738,1707.4184538995582
200739,407.5143194671944
200740,6257.567182744251
200741,2506.747367428178
200742,7631.026370465329
200743,7316.1452478010115
200744,2555.9958989531187
200745,4189.193693744326
200746,1140.9331168762753
200747,1175.8631714650085
200748,35839.759927698906
200749,864.0075185068365
200750,14177.770292894365
200751,6155.373759171533
200752,2875.852754969591
200753,4875.28160728208
200754,2303.924010483982
200755,3172.7974136947805
200756,4544.170542143996
200757,3600.686867965028
200758,1980.8703056331085
200759,954.8481982045504
200760,17123.230027304005
200761,4402.682820318484
200762,2943.9785476937236
200763,2515.006784084315
200764,620.8499037238844
200765,13938.00432403761
200766,1298.085391469475
200767,1020.7550379016091
200768,1027.3966725792018
200769,14116.983177648028
200770,316.93305813167603
200771,3854.7055931628333
200772,2640.446958353281
200773,4596.395613868068
200774,13113.692411348904
200775,2550.935124289277
200776,2969.4459303181625
200777,3181.092438749966
200778,1972.5743482347334
200779,3877.6813433180014
200780,881.0968999197693
200781,4615.242783741122
200782,546.360886156878
200783,44134.03245748501
200784,1309.4807830932898
200785,1530.5399659754517
200786,5139.745397086264
200787,3827.7457580107975
200788,9169.918760555782
200789,697.5317337907137
200790,3216.8646025392413
200791,4494.9509047712045
200792,3361.1044898505234
200793,5328.685014154903
200794,22554.7528567355
200795,3842.2122910789867
200796,241.13530376407545
200797,4385.5351342826125
200798,4327.845421439208
200799,20865.674779004337
200800,1823.8769088135552
200801,378.7238616897939
200802,231.6519161240189
200803,2484.287572107015
200804,4043.8774114989646
200805,5986.256293732415
200806,5339.974962065476
200807,579.1069682997322
200808,2987.3886974446923
200809,3148.961553057447
200810,2587.1956571688615
200811,753.8039311087202
200812,4233.35858561802
200813,20259.354220965917
200814,1116.612622426102
200815,1428.5229526443397
200816,11578.571840693767
200817,1312.9285331139904
200818,6460.391802123547
200819,7010.753718205023
200820,721.1044184585744
200821,4897.877147081096
200822,7369.384376653853
200823,3328.2776628783486
200824,612.3854376703305
200825,12722.737378965176
200826,2092.7373564387476
200827,2802.7276142761275
200828,12455.353002153915
200829,12635.90156151903
200830,7113.656436707693
200831,3932.333875919612
200832,5941.435166211343
200833,1378.4577512418819
200834,1506.3948547828916
200835,1931.235635658567
200836,1795.6232105195309
200837,3310.2458653403755
200838,1414.1249141883745
200839,5084.4148599812825
200840,3962.6519193787567
200841,6417.652455552755
200842,3113.473144996519
200843,3741.6556244833964
200844,8064.960883415182
200845,519.8646988782934
200846,5565.065339710499
200847,3196.78575577239
200848,788.4742923692161
200849,13238.265955429208
200850,725.29782707724
200851,10046.712771495044
200852,1482.2220762404359
200853,6636.4584076055235
200854,13592.35370625943
200855,3849.820970299148
200856,4558.5376983915085
200857,950.5047957536485
200858,18872.350455254495
200859,2349.6853308956806
200860,7421.417700254614
200861,1601.146597268745
200862,12958.999250800305
200863,2726.5616123145737
200864,845.2229883345814
200865,27831.623255859802
200866,8074.3661645163
200867,4346.363440255742
200868,2463.31007567229
200869,839.8207560508678
200870,12606.361885772112
200871,2249.376364755596
200872,10296.245000849205
200873,566.9351642455736
200874,1605.5720071619796
200875,3218.3887945811784
200876,5782.416611408463
200877,3050.4578884907187
200878,8720.716592503457
200879,576.0095930318658
200880,235.89423346410587
200881,416.70982869310126
200882,8026.475654789959
200883,7848.080061240898
200884,1450.084764350697
200885,2283.6087155307987
200886,7265.307993161646
200887,1413.6195497450167
200888,1181.3881232241292
200889,2501.167476927007
200890,1408.8984212490561
200891,887.5878291239738
200892,6632.504728266383
200893,1408.241077704877
200894,827.9593184546698
200895,6472.557796453243
200896,4121.8798300899825
200897,1797.5099490164232
200898,14110.629586213152
200899,4315.408947679446
200900,7596.843917350842
200901,3741.9081904053924
200902,17673.780451076127
200903,364.2971414054597
200904,1382.5624406125926
200905,2070.118418988964
200906,10930.702860030116
200907,1368.137824584801
200908,701.5055601871492
200909,209.85861663984736
200910,1914.3501233471457
200911,769.5409093178328
200912,4142.055157776281
200913,6063.118738113294
200914,4722.077721268092
200915,3414.206394672976
200916,1507.687681189261
200917,14056.266009733357
200918,663.494153005734
200919,3804.942828876295
200920,1049.6912663359726
200921,5545.31141031555
200922,599.1760539662079
200923,15051.650803888027
200924,1011.6119855059642
200925,8652.759018920638
200926,445.6651035748647
200927,277.5731992811892
200928,5370.185437642937
200929,699.4116250537538
200930,12891.505598345979
200931,2229.5553957985785
200932,914.2417258025089
200933,19030.577568487748
200934,6740.990613930916
200935,2070.617375277412
200936,10417.680795589236
200937,28773.15921216446
200938,12612.734889149713
200939,4043.7732741566806
200940,2878.846045389181
200941,342.33462376138635
200942,947.8214876487689
200943,1732.00601678258
200944,19635.229584401313
200945,1661.7423129586296
200946,1199.6069401858913
200947,772.9400837471684
200948,7416.129677157377
200949,18430.952689181566
200950,5020.048322490821
200951,6954.432910123363
200952,12182.705959537729
200953,2127.8387828792647
200954,1316.916065490476
200955,18734.258664677323
200956,5036.535366873363
200957,2833.0200704049244
200958,1286.689038240063
200959,980.8887501915194
200960,3717.279131385881
200961,5205.066587744509
200962,8363.112840843292
200963,1017.8343262692108
200964,2313.734235457594
200965,5305.330426075453
200966,2589.0234035304975
200967,4593.15300573345
200968,3935.938092080652
200969,3226.0224502865753
200970,13096.499794460204
200971,1353.6583563479799
200972,4187.638237616737
200973,11015.754171697616
200974,17313.45452089948
200975,3654.257742489183
200976,32551.07611880075
200977,13018.356223673109
200978,2317.3055002387937
200979,532.300814109843
200980,10342.417014351624
200981,1894.333360212578
200982,5945.474742550153
200983,1009.6750863746017
200984,347.81911770523357
200985,26934.896607540228
200986,14321.165124428728
200987,1036.8606782826707
200988,325.8292288312135
200989,1134.8445256940126
200990,474.5713348749043
200991,1333.8528141618178
200992,3344.7726275166497
200993,456.03403703987357
200994,2791.5245419301723
200995,1475.6049785872328
200996,6370.098615881095
200997,113.02443172656038
200998,1289.4361099531093
200999,8911.084587522808
201000,5064.140885750487
201001,8675.19674593538
201002,18894.361001086894
201003,15354.384955912334
201004,388.05793018155254
201005,509.92839123309864
201006,4966.445608450367
201007,1376.5677286854643
201008,6002.6863936204945
201009,4956.531524159534
201010,7316.5112114495105
201011,12301.664306621562
201012,3795.4677028222545
201013,12125.743786038307
201014,2453.9571585869944
201015,6561.481869451189
201016,1452.945043260789
201017,2854.371691848878
201018,2498.62618070017
201019,12317.786134642505
201020,6909.95867455651
201021,1868.6903806654818
201022,7618.227746792723
201023,30751.52827493841
201024,6090.589740963741
201025,2566.556338919014
201026,4511.096493803468
201027,2962.559320281919
201028,3621.9758315598233
201029,1685.0286543412192
201030,6126.885561005377
201031,14080.319679912718
201032,793.140802683052
201033,9562.734894429941
201034,210.50035323452784
201035,4620.814466067705
201036,1159.2300977037607
201037,1807.183469453516
201038,1262.0082226469167
201039,4662.06680387862
201040,1427.829167349982
201041,414.8455825302797
201042,3011.9879424208248
201043,717.3735450465583
201044,6765.006131964627
201045,3705.46449564253
201046,1954.311728678527
201047,589.642400397413
201048,8429.013802175894
201049,588.5908303975807
201050,5751.261200225919
201051,1095.6184289754833
201052,4199.434351102375
201053,863.3034185587738
201054,2740.304926844062
201055,4041.216103906312
201056,2759.746768400918
201057,1758.305486188121
201058,8390.498721995235
201059,9510.259708153753
201060,553.5459283805282
201061,10572.353331979873
201062,2717.939455354953
201063,24770.13425693354
201064,1814.259392728823
201065,1866.4514978555446
201066,1021.3740493627686
201067,15800.731645256528
201068,12631.72811020519
201069,2767.769446892588
201070,24963.488493942958
201071,516.076251225785
201072,2350.3048408315913
201073,2151.8583552554574
201074,22861.584915647334
201075,3983.1290310382456
201076,1736.071060800231
201077,6944.244820197326
201078,2041.3629383919492
201079,10584.467242925519
201080,2877.93206498731
201081,17951.26745268737
201082,4673.199803499892
201083,983.0318892037948
201084,999.7737745038203
201085,1388.4084302958627
201086,12667.686027501946
201087,1423.0479881658048
201088,5753.263952614047
201089,6298.489362208406
201090,7964.272487585505
201091,542.6200343025647
201092,7499.066225329875
201093,1721.2783847239102
201094,4784.846218673285
201095,2192.9931276511393
201096,3151.3839731328903
201097,383.71217407979947
201098,4860.873296034747
201099,410.48633263869203
201100,1937.4155771921382
201101,7686.313578885497
201102,2768.2051360738888
201103,3843.8988125631004
201104,2851.8042763115645
201105,5895.9119577069005
201106,661.7042721288943
201107,1068.2363531483795
201108,1957.7629789760235
201109,6860.661230235951
201110,3107.036614864025
201111,4360.8876817960345
201112,10421.337567541646
201113,7641.015533409914
201114,3745.781459938327
201115,22007.38050854161
201116,746.7317533067782
201117,863.8479582004854
201118,1247.5616023098323
201119,4700.6985334973315
201120,2951.3975671984686
201121,2650.287164369096
201122,9197.347221231536
201123,7326.130899057788
201124,12050.788062101481
201125,1056.162274160567
201126,334.9903711939884
201127,11306.05310931513
201128,6958.306434065696
201129,18461.093532124996
201130,3388.858799683295
201131,3005.4478140083047
201132,4445.957880007879
201133,2367.409143632911
201134,7038.129679237237
201135,2485.017824741252
201136,5692.677212506146
201137,695.0152602397092
201138,614.1074655460103
201139,5524.652768610151
201140,12477.01628194155
201141,522.3851235463279
201142,1918.50194775377
201143,8730.837020454248
201144,2130.1587262255835
201145,7009.910698463157
201146,3376.317857707009
201147,2792.4569684290486
201148,1904.465532950227
201149,687.0377324308829
201150,3959.0934835261996
201151,10825.572155521557
201152,1511.0318067845112
201153,2046.5157738718117
201154,6782.679045858659
201155,4027.9795879932685
201156,1186.4798857571318
201157,1093.221632261968
201158,1247.6613030553647
201159,1626.6749416294144
201160,619.0008377258226
201161,2919.424022568222
201162,645.0362357159572
201163,8221.899846128828
201164,2028.2066573246175
201165,1209.3122567971084
201166,2905.6240957980754
201167,744.6820258214346
201168,829.022751233377
201169,1698.8990351367245
201170,12550.414605294805
201171,7422.3855909897175
201172,12924.195068486992
201173,15176.166782397562
201174,403.2289244669161
201175,1812.2470764879306
201176,1919.0565037732654
201177,1793.5043794718779
201178,3269.7834144779454
201179,1038.2581014134494
201180,2059.5627605601367
201181,13968.2709340597
201182,673.995239500237
201183,3822.103779292354
201184,2300.814993086221
201185,3631.6390250043346
201186,873.3122944560578
201187,13206.358429903004
201188,3713.4612432713757
201189,31947.63703714556
201190,2165.0384536262272
201191,10602.590671373408
201192,3562.775858111894
201193,1016.5005522668912
201194,426.3746829099344
201195,4303.038126449916
201196,7192.436974219324
201197,6448.990937020472
201198,4676.124421539141
201199,694.0135883823734
201200,5401.206113271735
201201,158.09072706674624
201202,19772.48168130681
201203,1308.9696113535367
201204,1972.5115129710543
201205,1920.2614046332453
201206,2793.9223389123667
201207,3894.128568391775
201208,10714.829296630502
201209,442.1240020343098
201210,6516.607804810842
201211,222.7665889114297
201212,21731.371046999582
201213,8291.008225433427
201214,20729.184970637598
201215,1315.1189952364675
201216,1629.6633712226076
201217,10.0
201218,1979.516469728513
201219,643.342530837681
201220,3660.256125872881
201221,3289.1811509991876
201222,4144.536864521349
201223,10265.46276084934
201224,13100.286084080566
201225,4324.193562046482
201226,1587.880485644756
201227,3231.215772668203
201228,2019.6480580838743
201229,14337.102968676518
201230,2333.0131737452966
201231,5332.594836348353
201232,19554.231188994207
201233,4969.769674001922
201234,28596.6424599677
201235,19955.448704556427
201236,4760.175290200136
201237,15115.969825848239
201238,1235.7403724531528
201239,11081.646698348934
201240,1151.354679086031
201241,7119.567614595767
